5.8	4.48223	2.70911	2.73074
5.81	4.4965	2.71025	2.73198
5.82	4.51085	2.7114	2.73322
5.83	4.52527	2.71255	2.73446
5.84	4.53976	2.71369	2.7357
5.85	4.55433	2.71484	2.73694
5.86	4.56897	2.71598	2.73818
5.87	4.58369	2.71713	2.73942
5.88	4.59848	2.71827	2.74066
5.89	4.61334	2.71942	2.7419
5.9	4.62829	2.72056	2.74314
5.91	4.6433	2.7217	2.74438
5.92	4.65839	2.72285	2.74562
5.93	4.67356	2.72399	2.74686
5.94	4.68881	2.72513	2.74809
5.95	4.70413	2.72627	2.74933
5.96	4.71953	2.72741	2.75057
5.97	4.735	2.72855	2.75181
5.98	4.75055	2.72969	2.75304
5.99	4.76618	2.73083	2.75428
6	4.78189	2.73197	2.75552
6.01	4.79768	2.73311	2.75675
6.02	4.81355	2.73425	2.75799
6.03	4.82949	2.73539	2.75923
6.04	4.84551	2.73652	2.76046
6.05	4.86162	2.73766	2.7617
6.06	4.8778	2.7388	2.76293
6.07	4.89406	2.73993	2.76417
6.08	4.9104	2.74107	2.7654
6.09	4.92683	2.74221	2.76664
6.1	4.94333	2.74334	2.76787
6.11	4.95992	2.74448	2.76911
6.12	4.97659	2.74561	2.77034
6.13	4.99334	2.74675	2.77157
6.14	5.01017	2.74788	2.77281
6.15	5.02708	2.74901	2.77404
6.16	5.04408	2.75014	2.77527
6.17	5.06116	2.75128	2.77651
6.18	5.07832	2.75241	2.77774
6.19	5.09557	2.75354	2.77897
6.2	5.1129	2.75467	2.7802
6.21	5.13031	2.7558	2.78144
6.22	5.14781	2.75693	2.78267
6.23	5.16539	2.75806	2.7839
6.24	5.18306	2.75919	2.78513
6.25	5.20081	2.76032	2.78636
6.26	5.21865	2.76145	2.78759
6.27	5.23658	2.76258	2.78882
6.28	5.25459	2.76371	2.79005
6.29	5.27269	2.76483	2.79128
6.3	5.29087	2.76596	2.79251
6.31	5.30915	2.76709	2.79374
6.32	5.32751	2.76821	2.79497
6.33	5.34595	2.76934	2.7962
6.34	5.36449	2.77047	2.79743
6.35	5.38311	2.77159	2.79866
6.36	5.40183	2.77272	2.79989
6.37	5.42063	2.77384	2.80112
6.38	5.43952	2.77496	2.80234
6.39	5.4585	2.77609	2.80357
